timestamp,sensor,x,y,z,LR
2025-09-27T19:06:08.981,acc,0.7339500188827515,4.168050289154053,4.387950420379639,R
2025-09-27T19:06:08.981,acc,1.5220500230789185,4.089000225067139,4.300050258636475,R
2025-09-27T19:06:08.987,acc,1.6219500303268433,3.985950231552124,4.185000419616699,R
2025-09-27T19:06:08.987,acc,2.3179500102996826,3.283950090408325,3.38700008392334,R
2025-09-27T19:06:08.996,acc,2.4210000038146973,3.2149500846862793,3.3100502490997314,R
2025-09-27T19:06:08.996,acc,3.121950149536133,3.1300501823425293,3.20805025100708,R
2025-09-27T19:06:09.007,acc,3.2100000381469727,3.0300002098083496,2.4600000381469727,R
2025-09-27T19:06:09.007,acc,3.327000141143799,2.3590500354766846,2.388000011444092,R
2025-09-27T19:06:09.019,acc,4.075050354003906,2.311950206756592,2.2900500297546387,R
2025-09-27T19:06:09.019,acc,4.126049995422363,2.239950180053711,1.5619500875473022,R
2025-09-27T19:06:09.033,acc,4.188000202178955,2.158050060272217,1.5010501146316528,R
2025-09-27T19:06:09.034,acc,4.240950107574463,2.0710501670837402,1.420050024986267,R
2025-09-27T19:06:09.041,acc,4.279050350189209,1.987950086593628,1.3320000171661377,R
2025-09-27T19:06:09.041,acc,4.300050258636475,1.9060500860214233,0.690000057220459,R
2025-09-27T19:06:09.069,acc,4.294050216674805,1.300950050354004,0.6480000019073486,R
2025-09-27T19:06:09.070,acc,4.279950141906738,1.276050090789795,0.5989500284194946,R
2025-09-27T19:06:09.070,acc,4.248000144958496,1.2420001029968262,0.5350500345230103,R
2025-09-27T19:06:09.070,acc,4.210050106048584,1.2030000686645508,0.4600500166416168,R
2025-09-27T19:06:09.070,acc,4.1610002517700195,1.1599500179290771,0.3850500285625458,R
2025-09-27T19:06:09.070,acc,4.093950271606445,1.1100000143051147,0.2970000207424164,R
2025-09-27T19:06:09.078,acc,4.019999980926514,1.068000078201294,0.21495001018047333,R
2025-09-27T19:06:09.078,acc,3.939000129699707,1.0270500183105469,0.13395000994205475,R
2025-09-27T19:06:09.089,acc,3.8520002365112305,0.9859500527381897,0.05400000140070915,R
2025-09-27T19:06:09.089,acc,3.2350502014160156,0.9430500268936157,-0.028950002044439316,R
2025-09-27T19:06:09.099,acc,3.184950113296509,0.8959500193595886,-0.11505000293254852,R
2025-09-27T19:06:09.099,acc,3.1080000400543213,0.8500500321388245,-0.18405000865459442,R
2025-09-27T19:06:09.113,acc,3.01200008392334,0.817050039768219,-0.24300001561641693,R
2025-09-27T19:06:09.113,acc,2.3550000190734863,0.7930500507354736,-0.29295000433921814,R
2025-09-27T19:06:09.127,acc,2.313000202178955,0.775950014591217,-0.3150000274181366,R
2025-09-27T19:06:09.131,acc,2.2609500885009766,0.76500004529953,-0.30705001950263977,R
2025-09-27T19:06:09.131,acc,2.2200000286102295,0.7660500407218933,-0.24900001287460327,R
2025-09-27T19:06:09.131,acc,2.1940500736236572,0.7669500112533569,-0.1399500072002411,R
2025-09-27T19:06:09.222,acc,2.1859500408172607,0.7800000309944153,0.7570500373840332,R
2025-09-27T19:06:09.222,acc,2.1859500408172607,0.7939500212669373,0.9199500679969788,R
2025-09-27T19:06:09.222,acc,2.1910500526428223,0.8089500665664673,2.1949501037597656,R
2025-09-27T19:06:09.222,acc,2.205000162124634,0.8359500169754028,3.157050132751465,R
2025-09-27T19:06:09.222,acc,2.2330501079559326,0.8719500303268433,4.281000137329102,R
2025-09-27T19:06:09.222,acc,2.2710001468658447,0.9220500588417053,5.533050060272217,R
2025-09-27T19:06:09.222,acc,2.322000026702881,0.9810000658035278,6.810000419616699,R
2025-09-27T19:06:09.222,acc,2.3680500984191895,1.051050066947937,8.067000389099121,R
2025-09-27T19:06:09.222,acc,2.4240000247955322,1.141050100326538,9.244050025939941,R
2025-09-27T19:06:09.222,acc,2.482950210571289,1.8610501289367676,10.207050323486328,R
2025-09-27T19:06:09.222,acc,2.5510501861572266,1.9429501295089722,10.879950523376465,R
2025-09-27T19:06:09.222,acc,2.6200501918792725,2.0680501461029053,10.963050842285156,R
2025-09-27T19:06:09.223,acc,2.698050022125244,2.983950138092041,10.968000411987305,R
2025-09-27T19:06:09.223,acc,2.791950225830078,3.112950086593628,10.891050338745117,R
2025-09-27T19:06:09.223,acc,3.4330501556396484,4.057950019836426,10.069950103759766,R
2025-09-27T19:06:09.223,acc,3.4620001316070557,4.22504997253418,9.259950637817383,R
2025-09-27T19:06:09.313,acc,3.4990501403808594,5.485950469970703,8.358000755310059,R
2025-09-27T19:06:09.313,acc,3.5340001583099365,6.324000358581543,7.452000141143799,R
2025-09-27T19:06:09.313,acc,3.5779502391815186,7.234050273895264,6.667050361633301,R
2025-09-27T19:06:09.313,acc,3.6190502643585205,8.158050537109375,6.520050525665283,R
2025-09-27T19:06:09.313,acc,3.6700501441955566,9.022950172424316,5.740050315856934,R
2025-09-27T19:06:09.313,acc,3.741000175476074,9.772950172424316,5.722950458526611,R
2025-09-27T19:06:09.313,acc,3.8389501571655273,9.91200065612793,5.772000312805176,R
2025-09-27T19:06:09.313,acc,4.674000263214111,10.680000305175781,6.50700044631958,R
2025-09-27T19:06:09.313,acc,4.794000148773193,10.704000473022461,7.459050178527832,R
2025-09-27T19:06:09.313,acc,5.734050273895264,10.689000129699707,8.788050651550293,R
2025-09-27T19:06:09.313,acc,5.899050235748291,10.615950584411621,10.449000358581543,R
2025-09-27T19:06:09.313,acc,7.011000156402588,9.922950744628906,12.415050506591797,R
2025-09-27T19:06:09.314,acc,7.150050163269043,9.78795051574707,14.587950706481934,R
2025-09-27T19:06:09.314,acc,7.945950508117676,8.809050559997559,16.75800132751465,R
2025-09-27T19:06:09.314,acc,7.999050617218018,8.679000854492188,18.772050857543945,R
2025-09-27T19:06:09.314,acc,8.011950492858887,7.813950538635254,20.44005012512207,R
2025-09-27T19:06:09.314,acc,7.951950550079346,7.725000381469727,21.595951080322266,R
2025-09-27T19:06:09.314,acc,7.288950443267822,7.653000354766846,21.744001388549805,R
2025-09-27T19:06:09.314,acc,6.516000270843506,7.612050533294678,21.808950424194336,R
2025-09-27T19:06:09.314,acc,5.611950397491455,7.609950542449951,21.748950958251953,R
2025-09-27T19:06:09.321,acc,4.615050315856934,7.648950576782227,20.964000701904297,R
2025-09-27T19:06:09.321,acc,3.6040501594543457,7.7310004234313965,19.89405059814453,R
2025-09-27T19:06:09.333,acc,2.6520001888275146,8.381999969482422,18.711000442504883,R
2025-09-27T19:06:09.334,acc,1.812000036239624,8.479949951171875,17.46900177001953,R
2025-09-27T19:06:09.365,acc,1.1149500608444214,9.157050132751465,16.22504997253418,R
2025-09-27T19:06:09.365,acc,1.0049999952316284,9.25005054473877,15.058950424194336,R
2025-09-27T19:06:09.371,acc,0.9160500168800354,9.34695053100586,13.933950424194336,R
2025-09-27T19:06:09.371,acc,0.8899500370025635,9.961950302124023,12.954000473022461,R
2025-09-27T19:06:09.371,acc,0.9370500445365906,9.987000465393066,12.118950843811035,R
2025-09-27T19:06:09.371,acc,1.057050108909607,10.003950119018555,11.434050559997559,R
2025-09-27T19:06:09.371,acc,1.9300501346588135,10.009950637817383,11.292000770568848,R
2025-09-27T19:06:09.371,acc,2.058000087738037,9.997950553894043,10.360950469970703,R
2025-09-27T19:06:09.380,acc,2.851950168609619,9.976950645446777,10.243050575256348,R
2025-09-27T19:06:09.380,acc,2.905050039291382,9.933000564575195,9.463950157165527,R
2025-09-27T19:06:09.392,acc,2.9260501861572266,9.87600040435791,9.357000350952148,R
2025-09-27T19:06:09.392,acc,2.896050214767456,9.804000854492188,8.551050186157227,R
2025-09-27T19:06:09.405,acc,2.806950092315674,9.71505069732666,8.419950485229492,R
2025-09-27T19:06:09.422,acc,2.11995005607605,9.088050842285156,7.525050163269043,R
2025-09-27T19:06:09.422,acc,1.9870500564575195,9.040050506591797,7.390050411224365,R
2025-09-27T19:06:09.422,acc,0.973050057888031,8.970000267028809,6.4710001945495605,R
2025-09-27T19:06:09.443,acc,0.8080500364303589,8.881950378417969,6.339000225067139,R
2025-09-27T19:06:09.443,acc,-0.3850500285625458,8.257050514221191,5.448000431060791,R
2025-09-27T19:06:09.443,acc,-0.544950008392334,8.196000099182129,5.337000370025635,R
2025-09-27T19:06:09.443,acc,-1.665000081062317,8.104050636291504,4.639050006866455,R
2025-09-27T19:06:09.443,acc,-1.8109500408172607,7.4599504470825195,4.563000202178955,R
2025-09-27T19:06:09.444,acc,-2.77305006980896,7.393050193786621,4.486950397491455,R
2025-09-27T19:06:09.460,acc,-2.893050193786621,7.299000263214111,4.402050018310547,R
2025-09-27T19:06:09.460,acc,-3.633000135421753,6.654000282287598,4.324050426483154,R
2025-09-27T19:06:09.464,acc,-3.718050241470337,6.5970001220703125,4.252050399780273,R
2025-09-27T19:06:09.464,acc,-3.8149502277374268,6.51300048828125,4.179000377655029,R
2025-09-27T19:06:09.475,acc,-4.41795015335083,6.414000511169434,4.108050346374512,R
2025-09-27T19:06:09.475,acc,-4.452000141143799,5.737950325012207,4.024050235748291,R
2025-09-27T19:06:09.484,acc,-4.471950054168701,5.698950290679932,3.936000108718872,R
2025-09-27T19:06:09.484,acc,-4.495050430297852,5.64900016784668,3.283050060272217,R
2025-09-27T19:06:09.496,acc,-4.510050296783447,5.587950229644775,3.229950189590454,R
2025-09-27T19:06:09.496,acc,-4.507950305938721,5.521050453186035,3.1560001373291016,R
2025-09-27T19:06:09.514,acc,-4.432950019836426,5.2669501304626465,2.4100501537323,R
2025-09-27T19:06:09.514,acc,-4.405050277709961,4.638000011444092,2.3899500370025635,R
2025-09-27T19:06:09.525,acc,-4.378950119018555,4.617000102996826,2.389050006866455,R
2025-09-27T19:06:09.525,acc,-4.354950428009033,4.587000370025635,2.4130501747131348,R
2025-09-27T19:06:09.533,acc,-4.320000171661377,4.570950031280518,2.4780001640319824,R
2025-09-27T19:06:09.533,acc,-4.273050308227539,4.567950248718262,2.5819501876831055,R
2025-09-27T19:06:09.545,acc,-4.210050106048584,4.578000068664551,3.378000259399414,R
2025-09-27T19:06:09.545,acc,-4.135950088500977,4.594050407409668,3.4840502738952637,R
2025-09-27T19:06:09.557,acc,-4.0570502281188965,4.6120500564575195,4.234050273895264,R
2025-09-27T19:06:09.557,acc,-3.9750001430511475,4.645050048828125,4.359000205993652,R
2025-09-27T19:06:09.573,acc,-3.9000000953674316,4.695000171661377,5.289000034332275,R
2025-09-27T19:06:09.573,acc,-3.8310000896453857,4.749000072479248,5.433000087738037,R
2025-09-27T19:06:09.575,acc,-3.7800002098083496,4.807950019836426,6.496950149536133,R
2025-09-27T19:06:09.575,acc,-3.7450501918792725,4.864950180053711,7.173000335693359,R
2025-09-27T19:06:09.585,acc,-3.7390501499176025,4.939950466156006,7.945050239562988,R
2025-09-27T19:06:09.585,acc,-3.7669501304626465,5.550000190734863,8.782050132751465,R
2025-09-27T19:06:09.605,acc,-3.8389501571655273,5.6449503898620605,9.60300064086914,R
2025-09-27T19:06:09.605,acc,-3.96405029296875,6.433950424194336,10.330050468444824,R
2025-09-27T19:06:09.605,acc,-4.8949503898620605,6.591000080108643,10.464000701904297,R
2025-09-27T19:06:09.605,acc,-4.990950107574463,7.801050186157227,11.226000785827637,R
2025-09-27T19:06:09.616,acc,-5.613000392913818,8.643000602722168,11.269950866699219,R
2025-09-27T19:06:09.616,acc,-5.6670002937316895,9.582000732421875,11.289000511169434,R
2025-09-27T19:06:09.626,acc,-5.700000286102295,10.579050064086914,11.284950256347656,R
2025-09-27T19:06:09.626,acc,-5.691000461578369,11.59005069732666,11.278050422668457,R
2025-09-27T19:06:09.641,acc,-5.6170501708984375,12.558000564575195,11.311050415039062,R
2025-09-27T19:06:09.641,acc,-4.906050205230713,13.435050964355469,11.416050910949707,R
2025-09-27T19:06:09.673,acc,-4.225950241088867,14.161050796508789,12.481050491333008,R
2025-09-27T19:06:09.673,acc,-3.397050142288208,14.293951034545898,13.50195026397705,R
2025-09-27T19:06:09.673,acc,-2.4409501552581787,15.004050254821777,14.832000732421875,R
2025-09-27T19:06:09.673,acc,-1.3380000591278076,15.028050422668457,16.39095115661621,R
2025-09-27T19:06:09.673,acc,-0.16305001080036163,15.007050514221191,18.042001724243164,R
2025-09-27T19:06:09.673,acc,1.0080000162124634,14.914051055908203,19.672950744628906,R
