timestamp,sensor,x,y,z,LR
2025-09-27T19:06:15.068,acc,2.313000202178955,8.983050346374512,7.473000526428223,R
2025-09-27T19:06:15.068,acc,2.3590500354766846,8.92905044555664,6.403050422668457,R
2025-09-27T19:06:15.068,acc,2.3830502033233643,8.86305046081543,6.2410502433776855,R
2025-09-27T19:06:15.068,acc,2.365950107574463,8.77695083618164,5.104950428009033,R
2025-09-27T19:06:15.068,acc,2.307000160217285,8.682000160217285,4.956000328063965,R
2025-09-27T19:06:15.068,acc,2.206050157546997,8.002950668334961,3.9790501594543457,R
2025-09-27T19:06:15.135,acc,1.4190000295639038,7.959000587463379,3.870000123977661,R
2025-09-27T19:06:15.136,acc,1.3069500923156738,7.890000343322754,3.181950092315674,R
2025-09-27T19:06:15.136,acc,0.43905001878738403,7.798050403594971,3.1080000400543213,R
2025-09-27T19:06:15.136,acc,0.3079500198364258,7.176000118255615,3.043950080871582,R
2025-09-27T19:06:15.136,acc,-0.6400500535964966,7.125000476837158,2.9880001544952393,R
2025-09-27T19:06:15.136,acc,-0.781950056552887,7.0600504875183105,2.9440500736236572,R
2025-09-27T19:06:15.136,acc,-1.7749500274658203,6.970950126647949,2.9190001487731934,R
2025-09-27T19:06:15.136,acc,-1.9120501279830933,6.87000036239624,2.9200501441955566,R
2025-09-27T19:06:15.136,acc,-2.746950149536133,6.177000522613525,2.9479501247406006,R
2025-09-27T19:06:15.136,acc,-2.8339500427246094,6.124050140380859,3.009000062942505,R
2025-09-27T19:06:15.136,acc,-2.9220001697540283,6.057000160217285,3.097050189971924,R
2025-09-27T19:06:15.136,acc,-3.0040502548217773,5.971050262451172,3.20205020904541,R
2025-09-27T19:06:15.137,acc,-3.0739500522613525,5.869950294494629,3.9220502376556396,R
2025-09-27T19:06:15.137,acc,-3.112950086593628,5.238000392913818,3.9810001850128174,R
2025-09-27T19:06:15.144,acc,-3.135000228881836,5.2069501876831055,4.054049968719482,R
2025-09-27T19:06:15.144,acc,-3.145050048828125,5.16795015335083,4.138050079345703,R
2025-09-27T19:06:15.155,acc,-3.1300501823425293,5.127000331878662,4.2210001945495605,R
2025-09-27T19:06:15.155,acc,-3.1090500354766846,5.07705020904541,4.288050174713135,R
2025-09-27T19:06:15.170,acc,-3.072000026702881,5.0370001792907715,4.344000339508057,R
2025-09-27T19:06:15.171,acc,-3.0349502563476562,5.002050399780273,4.378950119018555,R
2025-09-27T19:06:15.247,acc,-2.9980502128601074,4.975050449371338,4.398000240325928,R
