t,Ax,Ay,Az,Label
2025-09-27T19:19:06.710,-4.941000461578369,2.521050214767456,5.0809502601623535,R
2025-09-27T19:19:06.710,-5.0370001792907715,3.6790502071380615,4.98105001449585,R
2025-09-27T19:19:06.710,-5.824950218200684,4.408950328826904,3.9049501419067383,R
2025-09-27T19:19:06.710,-5.961000442504883,5.181000232696533,2.764050245285034,R
2025-09-27T19:19:06.710,-6.714000225067139,5.914950370788574,1.6030501127243042,R
2025-09-27T19:19:06.711,-6.705000400543213,6.063000202178955,0.6210000514984131,R
2025-09-27T19:19:06.711,-6.589950084686279,6.883950233459473,0.47505003213882446,R
2025-09-27T19:19:06.711,-5.359050273895264,6.930000305175781,0.3960000276565552,R
2025-09-27T19:19:06.711,-4.13100004196167,6.952950477600098,0.45000001788139343,R
2025-09-27T19:19:06.711,-2.556000232696533,6.95205020904541,1.3860000371932983,R
2025-09-27T19:19:06.711,-0.7620000243186951,6.922050476074219,2.8590002059936523,R
2025-09-27T19:19:06.711,1.1299500465393066,6.856050491333008,4.6870503425598145,R
2025-09-27T19:19:06.711,2.9290502071380615,6.763950347900391,6.751950263977051,R
2025-09-27T19:19:06.711,4.495050430297852,6.057000160217285,8.908950805664062,R
2025-09-27T19:19:06.711,5.712000370025635,5.9659504890441895,10.968000411987305,R
2025-09-27T19:19:06.711,6.474000453948975,5.271000385284424,12.802050590515137,R
2025-09-27T19:19:06.711,6.553050518035889,5.158950328826904,14.304000854492188,R
2025-09-27T19:19:06.711,6.573000431060791,4.348050117492676,15.324000358581543,R
2025-09-27T19:19:06.711,6.50100040435791,4.228050231933594,15.46605110168457,R
2025-09-27T19:19:06.711,5.812950134277344,3.481950283050537,16.093950271606445,R
2025-09-27T19:19:06.711,5.079000473022461,3.4069502353668213,16.06395149230957,R
2025-09-27T19:19:06.711,4.281000137329102,3.330000162124634,15.952950477600098,R
2025-09-27T19:19:06.711,3.5850002765655518,3.2599501609802246,14.91300106048584,R
2025-09-27T19:19:06.711,3.4609501361846924,3.1960501670837402,14.10105037689209,R
2025-09-27T19:19:06.715,3.3730502128601074,3.138000249862671,13.189950942993164,R
2025-09-27T19:19:06.715,3.3540000915527344,3.0870001316070557,12.217950820922852,R
2025-09-27T19:19:06.735,3.4740002155303955,3.06600022315979,11.302050590515137,R
2025-09-27T19:19:06.736,4.62000036239624,3.0840001106262207,10.546950340270996,R
2025-09-27T19:19:06.736,5.829000473022461,3.138000249862671,10.408050537109375,R
2025-09-27T19:19:06.736,7.308000564575195,3.255000114440918,9.724050521850586,R
2025-09-27T19:19:06.742,8.220000267028809,4.002000331878662,8.79900074005127,R
