t,Ax,Ay,Az,Label
2025-09-27T19:19:02.596,-2.518050193786621,6.732000350952148,4.099050045013428,R
2025-09-27T19:19:02.596,-2.5309500694274902,6.67995023727417,3.9970502853393555,R
2025-09-27T19:19:02.596,-2.53695011138916,6.615000247955322,3.922950267791748,R
2025-09-27T19:19:02.596,-2.54295015335083,6.529050350189209,3.891000270843506,R
2025-09-27T19:19:02.615,-2.5309500694274902,6.436950206756592,3.9469501972198486,R
2025-09-27T19:19:02.615,-2.5069501399993896,6.357000350952148,4.0980000495910645,R
2025-09-27T19:19:02.627,-2.4970500469207764,6.304050445556641,5.325000286102295,R
2025-09-27T19:19:02.627,-2.5309500694274902,6.28095006942749,6.199050426483154,R
2025-09-27T19:19:02.639,-2.650050163269043,6.297000408172607,7.120050430297852,R
2025-09-27T19:19:02.640,-3.6919500827789307,6.367950439453125,7.966050148010254,R
2025-09-27T19:19:02.640,-4.471950054168701,6.505050182342529,8.68695068359375,R
2025-09-27T19:19:02.648,-4.633050441741943,7.552050590515137,8.845050811767578,R
2025-09-27T19:19:02.648,-5.347050189971924,7.693950176239014,10.003950119018555,R
2025-09-27T19:19:02.649,-5.248050212860107,8.692950248718262,10.947000503540039,R
2025-09-27T19:19:02.660,-3.784050226211548,8.827950477600098,12.22605037689209,R
2025-09-27T19:19:02.660,-1.798050045967102,9.636000633239746,13.861950874328613,R
2025-09-27T19:19:02.666,1.1010000705718994,9.685050010681152,15.76305103302002,R
2025-09-27T19:19:02.666,4.906949996948242,9.694950103759766,17.80605125427246,R
2025-09-27T19:19:02.686,9.457950592041016,9.651000022888184,19.867050170898438,R
2025-09-27T19:19:02.686,14.457000732421875,9.56100082397461,21.7710018157959,R
2025-09-27T19:19:02.686,19.408050537109375,8.822999954223633,23.356950759887695,R
2025-09-27T19:19:02.686,23.733001708984375,8.694000244140625,24.49395179748535,R
2025-09-27T19:19:02.767,27.274951934814453,7.698000431060791,24.658950805664062,R
2025-09-27T19:19:02.767,30.076051712036133,7.017000198364258,25.37700080871582,R
2025-09-27T19:19:02.767,32.25495147705078,6.229950428009033,25.34295082092285,R
2025-09-27T19:19:02.767,33.919952392578125,5.386950492858887,25.224000930786133,R
2025-09-27T19:19:02.768,34.8390007019043,4.477050304412842,24.178050994873047,R
2025-09-27T19:19:02.768,34.83495330810547,3.4669501781463623,23.35395050048828,R
2025-09-27T19:19:02.768,33.877052307128906,2.4220499992370605,22.36305046081543,R
2025-09-27T19:19:02.768,32.086952209472656,1.3180500268936157,21.21000099182129,R
2025-09-27T19:19:02.768,29.56395149230957,0.22995001077651978,19.885950088500977,R
2025-09-27T19:19:02.768,26.47395133972168,-0.8110500574111938,18.469051361083984,R
2025-09-27T19:19:02.768,23.053050994873047,-1.7430000305175781,16.95600128173828,R
2025-09-27T19:19:02.768,19.546051025390625,-2.587050199508667,15.409950256347656,R
2025-09-27T19:19:02.768,16.14900016784668,-3.322050094604492,13.845000267028809,R
2025-09-27T19:19:02.768,13.005001068115234,-3.475050210952759,12.31605052947998,R
2025-09-27T19:19:02.781,10.225950241088867,-4.41795015335083,10.85205078125,R
2025-09-27T19:19:02.781,7.82205057144165,-4.507950305938721,9.451050758361816,R
2025-09-27T19:19:02.786,5.811000347137451,-4.611000061035156,8.104050636291504,R
2025-09-27T19:19:02.786,4.1770501136779785,-5.230950355529785,6.7819504737854,R
2025-09-27T19:19:02.892,2.8720500469207764,-5.248050212860107,5.470950126647949,R
2025-09-27T19:19:02.893,1.894050121307373,-5.251950263977051,4.1449503898620605,R
2025-09-27T19:19:02.893,1.7389501333236694,-5.233050346374512,2.8120501041412354,R
2025-09-27T19:19:02.893,0.9079500436782837,-5.194950103759766,1.4710500240325928,R
2025-09-27T19:19:02.893,0.8730000257492065,-5.113950252532959,0.19005000591278076,R
2025-09-27T19:19:02.893,0.8629500269889832,-4.497000217437744,-1.0330500602722168,R
2025-09-27T19:19:02.893,0.8869500160217285,-4.419000148773193,-2.190000057220459,R
2025-09-27T19:19:02.893,0.9490500688552856,-4.311000347137451,-3.2659502029418945,R
2025-09-27T19:19:02.893,1.0390501022338867,-3.5460002422332764,-4.278000354766846,R
2025-09-27T19:19:02.893,1.7220001220703125,-3.463050127029419,-5.154000282287598,R
2025-09-27T19:19:02.893,1.7899501323699951,-3.3570001125335693,-5.899050235748291,R
2025-09-27T19:19:02.893,1.8769501447677612,-2.644050121307373,-6.055050373077393,R
2025-09-27T19:19:02.893,1.9810501337051392,-2.5819501876831055,-7.0249505043029785,R
2025-09-27T19:19:02.893,2.6460001468658447,-2.512050151824951,-7.116000175476074,R
2025-09-27T19:19:02.893,2.683950185775757,-2.4190502166748047,-7.209000110626221,R
2025-09-27T19:19:02.893,2.7169501781463623,-1.7959500551223755,-7.293000221252441,R
2025-09-27T19:19:02.893,2.7370500564575195,-1.7419500350952148,-7.362000465393066,R
2025-09-27T19:19:02.893,2.7400500774383545,-1.6710001230239868,-7.411950588226318,R
2025-09-27T19:19:02.893,2.7019500732421875,-1.5919500589370728,-7.449000358581543,R
2025-09-27T19:19:02.893,2.640000104904175,-1.5019500255584717,-7.462950229644775,R
2025-09-27T19:19:02.893,2.551950216293335,-0.9000000357627869,-7.465050220489502,R
2025-09-27T19:19:02.893,1.8990000486373901,-0.8740500211715698,-7.455000400543213,R
2025-09-27T19:19:02.902,1.831950068473816,-0.843000054359436,-7.4239501953125,R
2025-09-27T19:19:02.902,1.7280000448226929,-0.8239500522613525,-7.375950336456299,R
2025-09-27T19:19:02.923,1.062000036239624,-0.8130000233650208,-7.288050174713135,R
2025-09-27T19:19:02.923,0.9970500469207764,-0.8179500102996826,-6.51900053024292,R
2025-09-27T19:19:02.947,0.9010500311851501,-0.8320500254631042,-6.385050296783447,R
2025-09-27T19:19:02.947,0.2070000171661377,-0.8550000190734863,-5.3460001945495605,R
2025-09-27T19:19:02.947,0.1189500093460083,-0.8830500245094299,-4.648050308227539,R
2025-09-27T19:19:02.947,0.0010500000789761543,-0.906000018119812,-3.8929502964019775,R
2025-09-27T19:19:02.954,-0.8260500431060791,-0.9300000667572021,-3.123000144958496,R
2025-09-27T19:19:02.954,-0.9109500646591187,-0.9540000557899475,-2.4499502182006836,R
2025-09-27T19:19:02.955,-1.01895010471344,-0.9550500512123108,-2.322000026702881,R
2025-09-27T19:19:02.955,-1.711050033569336,-0.9300000667572021,-1.5750000476837158,R
2025-09-27T19:19:02.964,-1.7359501123428345,-0.8580000400543213,-1.533000111579895,R
2025-09-27T19:19:02.964,-1.746000051498413,-0.21195000410079956,-1.5319501161575317,R
2025-09-27T19:19:02.971,-1.738050103187561,-0.07605000585317612,-1.6140000820159912,R
2025-09-27T19:19:02.971,-1.7089500427246094,1.0669500827789307,-2.5129501819610596,R
2025-09-27T19:19:02.982,-1.6600500345230103,1.9969501495361328,-3.4710001945495605,R
2025-09-27T19:19:02.982,-1.5870001316070557,3.088050127029419,-4.588050365447998,R
2025-09-27T19:19:02.990,-0.8479500412940979,4.314000129699707,-5.7300004959106445,R
2025-09-27T19:19:02.990,-0.09000000357627869,5.569050312042236,-6.675000190734863,R
2025-09-27T19:19:03.000,1.102950096130371,6.799950122833252,-6.813000202178955,R
2025-09-27T19:19:03.000,2.8159501552581787,7.900050163269043,-6.8680500984191895,R
2025-09-27T19:19:03.011,5.140050411224365,8.740050315856934,-6.742950439453125,R
2025-09-27T19:19:03.011,8.170949935913086,8.86305046081543,-5.046000003814697,R
2025-09-27T19:19:03.025,11.8410005569458,8.938950538635254,-2.578050136566162,R
2025-09-27T19:19:03.025,15.928050994873047,8.938950538635254,0.8290500640869141,R
2025-09-27T19:19:03.046,20.121000289916992,8.839950561523438,5.076000213623047,R
2025-09-27T19:19:03.046,24.060001373291016,7.951050281524658,9.846000671386719,R
2025-09-27T19:19:03.046,27.38895034790039,7.138050556182861,14.808000564575195,R
2025-09-27T19:19:03.046,29.79195213317871,6.2910003662109375,19.606950759887695,R
2025-09-27T19:19:03.053,31.128002166748047,5.551950454711914,23.817001342773438,R
2025-09-27T19:19:03.053,31.180952072143555,5.391000270843506,27.286951065063477,R
2025-09-27T19:19:03.063,31.033050537109375,4.444050312042236,29.91600227355957,R
2025-09-27T19:19:03.063,29.305952072143555,4.363950252532959,31.585050582885742,R
2025-09-27T19:19:03.322,27.43695068359375,4.272000312805176,32.305049896240234,R
2025-09-27T19:19:03.322,25.27695083618164,4.180050373077393,32.2650032043457,R
