timestamp,sensor,x,y,z,LR
2025-09-27T19:04:58.655,acc,-3.610950231552124,7.321950435638428,5.230950355529785,L
2025-09-27T19:04:58.655,acc,-3.633000135421753,7.36305046081543,5.2699503898620605,L
2025-09-27T19:04:58.676,acc,-3.6570000648498535,7.405050277709961,5.319000244140625,L
2025-09-27T19:04:58.676,acc,-3.6790502071380615,7.444950580596924,5.3710503578186035,L
2025-09-27T19:04:58.684,acc,-3.6780002117156982,7.497000217437744,5.437950134277344,L
2025-09-27T19:04:58.684,acc,-3.6540002822875977,7.549950122833252,5.518050193786621,L
2025-09-27T19:04:58.707,acc,-3.6040501594543457,7.599000453948975,5.602950096130371,L
2025-09-27T19:04:58.707,acc,-3.5310001373291016,7.651950359344482,5.685000419616699,L
2025-09-27T19:04:58.707,acc,-3.44100022315979,7.699950218200684,5.76300048828125,L
2025-09-27T19:04:58.707,acc,-2.7709500789642334,7.758000373840332,6.379950523376465,L
2025-09-27T19:04:58.710,acc,-2.7139501571655273,7.81695032119751,6.415950298309326,L
2025-09-27T19:04:58.710,acc,-2.6430001258850098,7.870950222015381,6.463050365447998,L
2025-09-27T19:04:58.716,acc,-2.5630500316619873,7.923000335693359,6.526050090789795,L
2025-09-27T19:04:58.716,acc,-2.4790501594543457,7.966050148010254,6.585000514984131,L
2025-09-27T19:04:58.740,acc,-1.8760501146316528,8.008049964904785,6.646050453186035,L
2025-09-27T19:04:58.740,acc,-1.8400501012802124,8.041950225830078,6.705000400543213,L
2025-09-27T19:04:58.740,acc,-1.7959500551223755,8.074950218200684,6.754050254821777,L
2025-09-27T19:04:58.740,acc,-1.7509500980377197,8.104050636291504,6.796950340270996,L
2025-09-27T19:04:58.757,acc,-1.7059500217437744,8.122050285339355,6.829950332641602,L
2025-09-27T19:04:58.757,acc,-1.6750500202178955,8.142000198364258,6.859950542449951,L
2025-09-27T19:04:58.761,acc,-1.6489500999450684,8.152950286865234,6.886950492858887,L
2025-09-27T19:04:58.761,acc,-1.6290000677108765,8.152950286865234,6.909000396728516,L
2025-09-27T19:04:58.865,acc,-1.6240500211715698,8.14995002746582,6.928050518035889,L
2025-09-27T19:04:58.865,acc,-1.6309500932693481,8.136000633239746,6.943950176239014,L
2025-09-27T19:04:58.865,acc,-1.6399500370025635,8.119050025939941,6.963000297546387,L
2025-09-27T19:04:58.866,acc,-1.662000060081482,8.094000816345215,6.984000205993652,L
2025-09-27T19:04:58.866,acc,-1.689000129699707,8.070000648498535,6.997950553894043,L
2025-09-27T19:04:58.866,acc,-1.7239500284194946,8.039999961853027,7.008000373840332,L
2025-09-27T19:04:58.866,acc,-1.7640000581741333,8.005949974060059,7.003050327301025,L
2025-09-27T19:04:58.866,acc,-1.8060001134872437,7.975950241088867,7.0000505447387695,L
2025-09-27T19:04:58.866,acc,-1.8510000705718994,7.947000503540039,6.9810004234313965,L
2025-09-27T19:04:58.866,acc,-1.894050121307373,7.915050506591797,6.946950435638428,L
2025-09-27T19:04:58.866,acc,-1.927950143814087,7.885050296783447,6.906000137329102,L
