timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
2025-09-27T00:28:27.237,0.028345877304673195,0.0654677152633667,-0.06108987331390381,0.30705568194389343,-0.04786597564816475,-0.26629728078842163
2025-09-27T00:28:27.256,0.026639530435204506,0.0680038332939148,-0.053659021854400635,0.34303492307662964,-0.04824613407254219,-0.29821449518203735
2025-09-27T00:28:27.273,0.04445621743798256,0.0732889175415039,-0.0046887993812561035,0.30775123834609985,-0.014723322354257107,-0.3004130423069
2025-09-27T00:28:27.290,0.049672000110149384,0.07691740989685059,0.01634305715560913,0.23527514934539795,0.0039033591747283936,-0.2988708019256592
2025-09-27T00:28:27.307,0.057799290865659714,0.07663792371749878,0.0276641845703125,0.1862322986125946,-0.017927948385477066,-0.30026084184646606
2025-09-27T00:28:27.323,0.05755293369293213,0.07292598485946655,0.01876741647720337,0.18385733664035797,-0.098874531686306,-0.3158249258995056
2025-09-27T00:28:27.340,0.03718150779604912,0.06973612308502197,-0.01546180248260498,0.21520963311195374,-0.2993503510951996,-0.4125003218650818
2025-09-27T00:28:27.357,0.02409423142671585,0.07692158222198486,-0.031493961811065674,0.1946563869714737,-0.342038631439209,-0.449141263961792
2025-09-27T00:28:27.373,0.02409423142671585,0.07692158222198486,-0.031493961811065674,0.1946563869714737,-0.342038631439209,-0.449141263961792
2025-09-27T00:28:27.390,0.010105229914188385,0.08170831203460693,-0.047714293003082275,0.15485341846942902,-0.28525641560554504,-0.4774990379810333
2025-09-27T00:28:27.407,-0.003229178488254547,0.07796645164489746,-0.06310200691223145,0.07133691757917404,-0.11128882318735123,-0.5034744739532471
2025-09-27T00:28:27.423,0.020081501454114914,0.06519162654876709,-0.028202056884765625,0.02929694764316082,-0.11279098689556122,-0.49352604150772095
2025-09-27T00:28:27.440,0.02982066571712494,0.05980879068374634,-0.011592268943786621,-0.004261026158928871,-0.15545859932899475,-0.4727814197540283
2025-09-27T00:28:27.455,0.03386769816279411,0.051473259925842285,-0.0013856887817382812,-0.027587613090872765,-0.19088400900363922,-0.44517913460731506
2025-09-27T00:28:27.474,0.03036438673734665,0.05025660991668701,0.0022452473640441895,-0.04976242780685425,-0.2093847244977951,-0.40622374415397644
2025-09-27T00:28:27.487,0.027864784002304077,0.03179413080215454,0.010325193405151367,-0.04886062070727348,-0.24675607681274414,-0.33438143134117126
2025-09-27T00:28:27.507,0.02794715017080307,0.021561145782470703,0.012016057968139648,-0.014445550739765167,-0.2889989912509918,-0.3119561970233917
2025-09-27T00:28:27.523,0.026446230709552765,0.0147361159324646,0.014575600624084473,0.02921404503285885,-0.3386669456958771,-0.30667540431022644
2025-09-27T00:28:27.540,0.01569049060344696,0.006092429161071777,0.018261313438415527,0.06874311715364456,-0.3752630949020386,-0.312564492225647
2025-09-27T00:28:27.557,0.007677637040615082,0.004245281219482422,0.019444048404693604,0.09590143710374832,-0.40734583139419556,-0.3332214057445526
2025-09-27T00:28:27.571,0.007677637040615082,0.004245281219482422,0.019444048404693604,0.09590143710374832,-0.40734583139419556,-0.3332214057445526
2025-09-27T00:28:27.590,0.007677637040615082,0.004245281219482422,0.019444048404693604,0.09590143710374832,-0.40734583139419556,-0.3332214057445526
2025-09-27T00:28:27.606,0.007677637040615082,0.004245281219482422,0.019444048404693604,0.09590143710374832,-0.40734583139419556,-0.3332214057445526
2025-09-27T00:28:27.623,-0.00784904882311821,0.0023842453956604004,0.020748436450958252,0.09061633795499802,-0.41130781173706055,-0.3573499917984009
2025-09-27T00:28:27.638,-0.00784904882311821,0.0023842453956604004,0.020748436450958252,0.09061633795499802,-0.41130781173706055,-0.3573499917984009
2025-09-27T00:28:27.657,-0.03771202266216278,0.015539944171905518,-0.010083019733428955,0.008972279727458954,-0.4690764844417572,-0.536119282245636
2025-09-27T00:28:27.673,-0.03771202266216278,0.015539944171905518,-0.010083019733428955,0.008972279727458954,-0.4690764844417572,-0.536119282245636
2025-09-27T00:28:27.690,-0.03771202266216278,0.015539944171905518,-0.010083019733428955,0.008972279727458954,-0.4690764844417572,-0.536119282245636
