timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,LR
2025-09-27T02:51:35.750,0.013213001191616058,-0.044877827167510986,-0.06952160596847534,-0.04683126136660576,0.09495224803686142,0.13123351335525513,L
2025-09-27T02:51:35.771,0.04070262610912323,-0.017062246799468994,-0.043213605880737305,-0.016981923952698708,-0.018824215978384018,0.16382324695587158,L
2025-09-27T02:51:35.787,0.030182285234332085,0.003331780433654785,-0.031330645084381104,-0.0771624892950058,-0.009129992686212063,0.2003147155046463,L
2025-09-27T02:51:35.803,0.0038096681237220764,0.0005703568458557129,-0.05798214673995972,-0.06829028576612473,0.02497483417391777,0.16961099207401276,L
2025-09-27T02:51:35.817,-0.0033350903540849686,0.003918111324310303,-0.06675541400909424,-0.039598479866981506,0.05404619127511978,0.13021999597549438,L
2025-09-27T02:51:35.838,-0.0033350903540849686,0.003918111324310303,-0.06675541400909424,-0.039598479866981506,0.05404619127511978,0.13021999597549438,L
2025-09-27T02:51:35.851,-0.0033350903540849686,0.003918111324310303,-0.06675541400909424,-0.039598479866981506,0.05404619127511978,0.13021999597549438,L
2025-09-27T02:51:35.871,0.03176560252904892,0.0424884557723999,-0.03948163986206055,-0.018904823809862137,0.16683682799339294,0.10398004949092865,L
2025-09-27T02:51:35.886,0.03569643944501877,0.05093663930892944,-0.035305142402648926,-0.00489945150911808,0.17111405730247498,0.11252878606319427,L
2025-09-27T02:51:35.904,0.03206449747085571,0.058535099029541016,-0.026514768600463867,0.008839117363095284,0.16033318638801575,0.1188630685210228,L
2025-09-27T02:51:35.920,0.02862210012972355,0.05679827928543091,-0.0253792405128479,0.02158340811729431,0.16894344985485077,0.11479082703590393,L
2025-09-27T02:51:35.936,0.03171207755804062,0.053845763206481934,-0.003542482852935791,-0.030690908432006836,0.18562833964824677,0.09221813082695007,L
2025-09-27T02:51:35.954,0.03319653496146202,0.056932270526885986,-0.010390877723693848,-0.04792381078004837,0.1869874894618988,0.09968994557857513,L
2025-09-27T02:51:35.970,0.03496083617210388,0.05817568302154541,-0.01565074920654297,-0.043254222720861435,0.1610805243253708,0.11792168021202087,L
2025-09-27T02:51:35.986,0.04062674939632416,0.06152009963989258,-0.02261406183242798,-0.031200656667351723,0.100655697286129,0.158138245344162,L
2025-09-27T02:51:36.002,0.037842921912670135,0.06078934669494629,-0.025057733058929443,-0.022580275312066078,0.02316729724407196,0.20143797993659973,L
2025-09-27T02:51:36.019,0.006953887641429901,0.04822230339050293,-0.05272561311721802,-0.009537994861602783,-0.021985504776239395,0.2145521491765976,L
2025-09-27T02:51:36.037,-0.009663967415690422,0.04089289903640747,-0.06943392753601074,0.006164535414427519,-0.023324809968471527,0.19380877912044525,L
2025-09-27T02:51:36.053,-0.009663967415690422,0.04089289903640747,-0.06943392753601074,0.006164535414427519,-0.023324809968471527,0.19380877912044525,L
2025-09-27T02:51:36.070,-0.009663967415690422,0.04089289903640747,-0.06943392753601074,0.006164535414427519,-0.023324809968471527,0.19380877912044525,L
2025-09-27T02:51:36.087,-0.03229266405105591,0.05048328638076782,-0.07776761054992676,0.014047713950276375,0.16446644067764282,0.06413544714450836,L
2025-09-27T02:51:36.102,-0.008589910343289375,0.05821496248245239,-0.05983203649520874,0.029197609052062035,0.15161964297294617,0.08540242165327072,L
2025-09-27T02:51:36.120,-0.002804512158036232,0.05893164873123169,-0.04699140787124634,0.033160872757434845,0.11414209008216858,0.12169982492923737,L
2025-09-27T02:51:36.137,0.00044846534729003906,0.05212908983230591,-0.034224748611450195,0.028941314667463303,0.06410560011863708,0.14690448343753815,L
2025-09-27T02:51:36.153,-0.009502938017249107,0.048035502433776855,-0.03745299577713013,0.036714550107717514,0.020790887996554375,0.15701118111610413,L
2025-09-27T02:51:36.170,-0.037247445434331894,0.040280163288116455,-0.051520586013793945,0.052417002618312836,0.005410138517618179,0.1399509310722351,L
2025-09-27T02:51:36.186,-0.03779393434524536,0.03703773021697998,-0.05312079191207886,0.05762430652976036,0.011640310287475586,0.11087676882743835,L
2025-09-27T02:51:36.204,-0.037393584847450256,0.04091179370880127,-0.05176424980163574,0.05436292663216591,0.04109708219766617,0.09045898169279099,L
2025-09-27T02:51:36.220,-0.029019847512245178,0.045335352420806885,-0.046593427658081055,0.0396239310503006,0.06806877255439758,0.08357897400856018,L
2025-09-27T02:51:36.237,-0.004007195122539997,0.055967748165130615,-0.027412712574005127,0.028113264590501785,0.08858944475650787,0.11325839161872864,L
2025-09-27T02:51:36.253,-0.001298723742365837,0.05359154939651489,-0.021654605865478516,0.06282604485750198,0.07625947147607803,0.11850374937057495,L
2025-09-27T02:51:36.270,0.005781765095889568,0.050763070583343506,-0.010286331176757812,0.08283597230911255,0.04803049936890602,0.12586764991283417,L
2025-09-27T02:51:36.286,0.005781765095889568,0.050763070583343506,-0.010286331176757812,0.08283597230911255,0.04803049936890602,0.12586764991283417,L
2025-09-27T02:51:36.304,0.007450319826602936,0.04317021369934082,0.017822861671447754,0.03614441305398941,0.03464912995696068,0.1307213455438614,L
2025-09-27T02:51:36.320,-0.0038988403975963593,0.029303312301635742,0.018538594245910645,-0.007767651230096817,0.043773382902145386,0.10636135190725327,L
2025-09-27T02:51:36.337,-0.008490918204188347,0.02361351251602173,0.01029658317565918,-0.025430534034967422,0.0710952877998352,0.07287236303091049,L
2025-09-27T02:51:36.353,0.008669552393257618,0.023895263671875,-0.0001609325408935547,-0.036339860409498215,0.08938103169202805,0.05904132500290871,L
2025-09-27T02:51:36.367,0.01792937144637108,0.02386373281478882,0.00025022029876708984,-0.04366626217961311,0.0853453278541565,0.07462664693593979,L
2025-09-27T02:51:36.387,0.0033430811017751694,0.0057694315910339355,-0.015810370445251465,-0.06890186667442322,0.132930189371109,0.07838067412376404,L
2025-09-27T02:51:36.403,-0.004346943460404873,-0.011118650436401367,-0.02078145742416382,-0.0799611508846283,0.1221986934542656,0.07105914503335953,L
2025-09-27T02:51:36.420,-0.010164199396967888,-0.014527976512908936,-0.02658623456954956,-0.08489768952131271,0.10672794282436371,0.06172899901866913,L
2025-09-27T02:51:36.437,-0.013665733858942986,-0.013958334922790527,-0.04288846254348755,-0.07391136139631271,0.11927492171525955,0.048487238585948944,L
2025-09-27T02:51:36.453,-0.008192586712539196,-0.009156405925750732,-0.04612386226654053,-0.06226455792784691,0.1707216054201126,0.05208410322666168,L
2025-09-27T02:51:36.470,0.003968987613916397,0.0046122074127197266,-0.03869926929473877,-0.06298749148845673,0.2351555973291397,0.07319679856300354,L
2025-09-27T02:51:36.486,0.006192456930875778,0.008044660091400146,-0.034030258655548096,-0.0581200085580349,0.30164194107055664,0.10357964783906937,L
2025-09-27T02:51:36.504,0.004724549129605293,0.010362982749938965,-0.026867330074310303,-0.034578122198581696,0.35264644026756287,0.12861043214797974,L
2025-09-27T02:51:36.520,0.006019070744514465,0.013735353946685791,-0.014509081840515137,0.00355887389741838,0.34529343247413635,0.15507613122463226,L
2025-09-27T02:51:36.537,0.03010568581521511,0.021743059158325195,0.030202209949493408,0.050166282802820206,0.23818276822566986,0.240078404545784,L
2025-09-27T02:51:36.553,0.036290913820266724,0.01885455846786499,0.04274892807006836,0.030846277251839638,0.2309132218360901,0.27003714442253113,L
2025-09-27T02:51:36.570,0.040834132581949234,0.013400256633758545,0.042989253997802734,-0.007398845627903938,0.2602945566177368,0.2929712235927582,L
2025-09-27T02:51:36.586,0.04883981868624687,-0.0008303523063659668,0.030466914176940918,-0.037707459181547165,0.2955707609653473,0.3134300410747528,L
2025-09-27T02:51:36.604,0.05317177623510361,-0.0027817487716674805,0.01755654811859131,-0.011084058322012424,0.26963552832603455,0.34610041975975037,L
2025-09-27T02:51:36.620,0.04475026577711105,-0.0017856359481811523,-0.011185050010681152,0.06399226933717728,0.20996664464473724,0.38560518622398376,L
2025-09-27T02:51:36.637,0.032457925379276276,-0.001077115535736084,-0.024057447910308838,0.15632008016109467,0.1698746234178543,0.40405234694480896,L
2025-09-27T02:51:36.653,0.002025943249464035,-0.008324265480041504,-0.02251201868057251,0.21047143638134003,0.1900731325149536,0.38762909173965454,L
2025-09-27T02:51:36.670,-0.009534943848848343,-0.006118655204772949,-0.005406796932220459,0.20380474627017975,0.23530584573745728,0.34923237562179565,L
2025-09-27T02:51:36.687,-0.013106690719723701,-0.004309415817260742,0.055165648460388184,0.0637274831533432,0.33968397974967957,0.2604241669178009,L
2025-09-27T02:51:36.703,-0.012895533815026283,0.0046814680099487305,0.0754346251487732,-0.021632760763168335,0.34375256299972534,0.23435236513614655,L
2025-09-27T02:51:36.720,-0.01483774185180664,0.007509171962738037,0.07445931434631348,-0.08027847111225128,0.3024069666862488,0.21454362571239471,L
2025-09-27T02:51:36.736,-0.007849019020795822,0.009209096431732178,0.051215291023254395,-0.1019345298409462,0.27313536405563354,0.20214350521564484,L
