timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
2025-09-27T00:28:15.703,0.05042780935764313,-0.03930163383483887,0.11268573999404907,-0.2495049387216568,-0.33096688985824585,-0.6226319074630737
2025-09-27T00:28:15.724,0.11897178739309311,-0.023400306701660156,0.026908457279205322,-0.1892317682504654,-0.3054860532283783,-0.5362207293510437
2025-09-27T00:28:15.740,0.11897178739309311,-0.023400306701660156,0.026908457279205322,-0.1892317682504654,-0.3054860532283783,-0.5362207293510437
2025-09-27T00:28:15.759,0.14278849959373474,-0.021403253078460693,-0.003925144672393799,-0.07121241092681885,-0.30155491828918457,-0.3888789713382721
2025-09-27T00:28:15.773,0.07155373692512512,-0.11704635620117188,-0.03609645366668701,0.12703511118888855,-0.44523829221725464,-0.3453212082386017
2025-09-27T00:28:15.787,0.0816287025809288,-0.12100803852081299,-0.03576916456222534,0.12514716386795044,-0.5007935166358948,-0.36852532625198364
2025-09-27T00:28:15.808,0.0816287025809288,-0.12100803852081299,-0.03576916456222534,0.12514716386795044,-0.5007935166358948,-0.36852532625198364
2025-09-27T00:28:15.823,0.08119963109493256,-0.11917835474014282,-0.02270376682281494,0.03270825371146202,-0.4995211958885193,-0.3774344325065613
2025-09-27T00:28:15.840,0.054681260138750076,-0.06185644865036011,-0.11370903253555298,-0.13895031809806824,-0.12325755506753922,-0.3286799490451813
2025-09-27T00:28:15.857,0.07083255052566528,-0.033645570278167725,-0.14208084344863892,-0.07365812361240387,0.0909050852060318,-0.24584461748600006
2025-09-27T00:28:15.873,0.11106059700250626,-0.0082244873046875,-0.1185528039932251,0.054147038608789444,0.13167105615139008,-0.16601046919822693
2025-09-27T00:28:15.890,0.12246526777744293,0.0039566755294799805,-0.07874178886413574,0.1731908768415451,0.05294401943683624,-0.11536993831396103
2025-09-27T00:28:15.907,0.12414060533046722,0.04149526357650757,0.07507741451263428,0.14442786574363708,-0.2694363296031952,-0.059529874473810196
2025-09-27T00:28:15.923,0.12414060533046722,0.04149526357650757,0.07507741451263428,0.14442786574363708,-0.2694363296031952,-0.059529874473810196
2025-09-27T00:28:15.940,0.11597944796085358,0.09051132202148438,0.133586585521698,-0.020189965143799782,-0.36438748240470886,-0.01782958209514618
2025-09-27T00:28:15.957,0.07176997512578964,0.16731035709381104,0.03519916534423828,-0.2439909130334854,-0.16482265293598175,0.15073205530643463
2025-09-27T00:28:15.972,0.07176997512578964,0.16731035709381104,0.03519916534423828,-0.2439909130334854,-0.16482265293598175,0.15073205530643463
2025-09-27T00:28:15.990,0.03282272070646286,0.11603379249572754,-0.012501955032348633,-0.19474901258945465,-0.24008768796920776,0.3964313268661499
2025-09-27T00:28:16.004,0.03282272070646286,0.11603379249572754,-0.012501955032348633,-0.19474901258945465,-0.24008768796920776,0.3964313268661499
2025-09-27T00:28:16.024,0.03282272070646286,0.11603379249572754,-0.012501955032348633,-0.19474901258945465,-0.24008768796920776,0.3964313268661499
2025-09-27T00:28:16.040,-0.10111143440008163,0.042028725147247314,-0.06776374578475952,0.018798572942614555,-0.698154628276825,0.28810983896255493
2025-09-27T00:28:16.057,-0.14471885561943054,0.04904407262802124,-0.11581522226333618,0.15646992623806,-0.589118242263794,0.126464381814003
2025-09-27T00:28:16.072,-0.15500107407569885,0.04790264368057251,-0.1282362937927246,0.23119428753852844,-0.4465148150920868,0.05101022496819496
2025-09-27T00:28:16.090,-0.1431836187839508,0.031511783599853516,-0.10987359285354614,0.24451333284378052,-0.34947943687438965,-0.029276469722390175
2025-09-27T00:28:16.107,-0.12252376973628998,-0.012532651424407959,-0.044349610805511475,0.19393159449100494,-0.3502522110939026,-0.11751175671815872
2025-09-27T00:28:16.120,-0.12252376973628998,-0.012532651424407959,-0.044349610805511475,0.19393159449100494,-0.3502522110939026,-0.11751175671815872
2025-09-27T00:28:16.141,-0.1276722401380539,-0.01472693681716919,-0.05469405651092529,0.10487348586320877,-0.46436232328414917,-0.3479422628879547
2025-09-27T00:28:16.157,-0.12707549333572388,-0.0024117231369018555,-0.058579325675964355,0.003200360108166933,-0.3563120365142822,-0.4026608169078827
2025-09-27T00:28:16.173,-0.10315516591072083,0.02936321496963501,-0.04259616136550903,-0.14373166859149933,-0.19171948730945587,-0.3992267847061157
2025-09-27T00:28:16.189,-0.07904040068387985,0.029961585998535156,-0.041845619678497314,-0.2381598949432373,-0.07101864367723465,-0.35300177335739136
2025-09-27T00:28:16.207,-0.07904040068387985,0.029961585998535156,-0.041845619678497314,-0.2381598949432373,-0.07101864367723465,-0.35300177335739136
2025-09-27T00:28:16.223,-0.07904040068387985,0.029961585998535156,-0.041845619678497314,-0.2381598949432373,-0.07101864367723465,-0.35300177335739136
2025-09-27T00:28:16.239,-0.034005001187324524,0.0559425950050354,-0.011542677879333496,0.1822684109210968,-0.18412673473358154,-0.29848843812942505
2025-09-27T00:28:16.254,-0.017884045839309692,0.05642831325531006,0.05116754770278931,0.26299795508384705,-0.22475865483283997,-0.2945058345794678
2025-09-27T00:28:16.274,-0.004298418760299683,0.06130540370941162,0.09132373332977295,0.24169977009296417,-0.2252398133277893,-0.2760041654109955
2025-09-27T00:28:16.290,0.025098063051700592,0.05757027864456177,0.1625223159790039,0.1475500762462616,-0.23549266159534454,-0.2606107294559479
2025-09-27T00:28:16.307,0.03610950708389282,0.05324256420135498,0.18340039253234863,0.0009198953630402684,-0.2805480360984802,-0.25170058012008667
2025-09-27T00:28:16.323,0.022780075669288635,0.052803218364715576,0.17741769552230835,-0.15663202106952667,-0.3084423840045929,-0.26153042912483215
2025-09-27T00:28:16.340,0.0047211721539497375,0.04984205961227417,0.1470034122467041,-0.2593340575695038,-0.2903772294521332,-0.30176082253456116
2025-09-27T00:28:16.357,-0.007399611175060272,0.05667847394943237,0.045350849628448486,-0.35759642720222473,-0.18011415004730225,-0.3121107816696167
2025-09-27T00:28:16.371,-0.007399611175060272,0.05667847394943237,0.045350849628448486,-0.35759642720222473,-0.18011415004730225,-0.3121107816696167
2025-09-27T00:28:16.390,0.029077783226966858,0.05513560771942139,0.02574843168258667,-0.4874119460582733,-0.0033039329573512077,-0.15367765724658966
2025-09-27T00:28:16.407,0.009706012904644012,0.029060661792755127,0.014860928058624268,-0.5032455921173096,0.007126214914023876,-0.11658451706171036
