t,Ax,Ay,Az,Label
2025-09-27T19:15:46.155,0.025050001218914986,2.8759500980377197,17.233951568603516,L
2025-09-27T19:15:46.155,-0.025050001218914986,2.253000020980835,17.353050231933594,L
2025-09-27T19:15:46.155,-0.12405000627040863,2.1880500316619873,17.440950393676758,L
2025-09-27T19:15:46.155,-0.7990500330924988,2.111999988555908,17.491050720214844,L
2025-09-27T19:15:46.155,-0.8800500631332397,2.0220000743865967,17.472000122070312,L
2025-09-27T19:15:46.155,-0.9829500317573547,1.4280000925064087,17.373001098632812,L
2025-09-27T19:15:46.156,-1.6290000677108765,1.396950125694275,16.528051376342773,L
2025-09-27T19:15:46.156,-1.6690500974655151,1.360050082206726,15.808950424194336,L
2025-09-27T19:15:46.156,-1.7020500898361206,1.3300501108169556,15.04995059967041,L
2025-09-27T19:15:46.156,-1.7329500913619995,1.3039500713348389,14.316000938415527,L
2025-09-27T19:15:46.156,-1.7509500980377197,1.284000039100647,13.576951026916504,L
2025-09-27T19:15:46.156,-1.752000093460083,1.2750000953674316,12.891000747680664,L
2025-09-27T19:15:46.156,-1.7310000658035278,1.27305006980896,12.732000350952148,L
2025-09-27T19:15:46.156,-1.6819500923156738,1.290000081062317,11.670001029968262,L
2025-09-27T19:15:46.156,-1.6050000190734863,1.3170000314712524,11.530950546264648,L
2025-09-27T19:15:46.156,-1.5019500255584717,1.3590000867843628,10.56705093383789,L
2025-09-27T19:15:46.156,-0.7900500297546387,1.4140501022338867,10.440000534057617,L
2025-09-27T19:15:46.156,-0.7339500188827515,1.4680501222610474,9.594000816345215,L
2025-09-27T19:15:46.156,-0.6540000438690186,1.53000009059906,9.48705005645752,L
2025-09-27T19:15:46.156,-0.5580000281333923,1.599000096321106,8.740050315856934,L
2025-09-27T19:15:46.156,0.11595000326633453,1.672950029373169,8.635050773620605,L
2025-09-27T19:15:46.156,0.16905000805854797,1.746000051498413,7.944000244140625,L
2025-09-27T19:15:46.156,0.22500000894069672,1.8109500408172607,7.855050563812256,L
2025-09-27T19:15:46.156,0.29805001616477966,1.8850500583648682,7.753050327301025,L
2025-09-27T19:15:46.168,0.37800002098083496,1.9669500589370728,7.059000492095947,L
2025-09-27T19:15:46.168,0.4600500166416168,2.035950183868408,7.018050193786621,L
2025-09-27T19:15:46.174,0.5470499992370605,2.1060001850128174,6.970950126647949,L
2025-09-27T19:15:46.174,1.1599500179290771,2.164950132369995,6.916950225830078,L
2025-09-27T19:15:46.196,1.1899501085281372,2.2210500240325928,6.871950149536133,L
2025-09-27T19:15:46.197,1.2330000400543213,2.2710001468658447,6.8359503746032715,L
2025-09-27T19:15:46.197,1.2780001163482666,2.3110501766204834,6.817950248718262,L
2025-09-27T19:15:46.206,1.3200000524520874,2.3400001525878906,6.811950206756592,L
2025-09-27T19:15:46.206,1.3560000658035278,2.3530499935150146,6.820950508117676,L
2025-09-27T19:15:46.206,1.3900500535964966,2.364000082015991,6.862950325012207,L
2025-09-27T19:15:46.226,1.4179500341415405,2.364000082015991,6.922950267791748,L
2025-09-27T19:15:46.226,1.4350500106811523,2.3449501991271973,7.005000114440918,L
2025-09-27T19:15:46.226,1.4449501037597656,2.322000026702881,7.099950313568115,L
2025-09-27T19:15:46.226,1.4350500106811523,2.2870500087738037,7.81095027923584,L
2025-09-27T19:15:46.232,1.4209500551223755,2.2489500045776367,7.870050430297852,L
2025-09-27T19:15:46.232,1.3990501165390015,2.2080001831054688,7.951050281524658,L
2025-09-27T19:15:46.240,1.366050124168396,2.1559500694274902,8.052000045776367,L
2025-09-27T19:15:46.240,1.3200000524520874,2.1060001850128174,8.733000755310059,L
2025-09-27T19:15:46.254,1.2630000114440918,2.044950008392334,8.773050308227539,L
2025-09-27T19:15:46.254,1.2030000686645508,1.9900500774383545,8.8410005569458,L
2025-09-27T19:15:46.329,1.125,1.9309500455856323,8.92905044555664,L
2025-09-27T19:15:46.329,1.0399500131607056,1.8709501028060913,9.02595043182373,L
2025-09-27T19:15:46.329,0.4249500334262848,1.8109500408172607,9.670050621032715,L
2025-09-27T19:15:46.329,0.3820500075817108,1.746000051498413,9.712950706481934,L
2025-09-27T19:15:46.329,0.33900001645088196,1.6900501251220703,9.769050598144531,L
2025-09-27T19:15:46.329,0.286950021982193,1.64205002784729,9.834000587463379,L
2025-09-27T19:15:46.329,0.2370000183582306,1.6080000400543213,9.90195083618164,L
2025-09-27T19:15:46.329,0.19395001232624054,1.5810000896453857,9.967950820922852,L
2025-09-27T19:15:46.329,0.14595000445842743,1.5600000619888306,10.021050453186035,L
